Tag,VideoName,VideoNumber,Plays,Total Videos,
WildeEend,De wilde eend 25/25,601891,4,25,
dew,,,,0,
wil,,,,0,
dewDeWildeEend,,,,0,
mac,,,,0,
VuileDieve,Vuile Dieve 01/09,153345,4,9,
VuileDieve,Vuile Dieve 02/09,153352,0,9,
VuileDieve,Vuile Dieve 03/09,153360,2,9,
VuileDieve,Vuile Dieve 04/09,153384,0,9,
VuileDieve,Vuile Dieve 05/09,153412,3,9,
VuileDieve,Vuile Dieve 06/09,153370,1,9,
VuileDieve,Vuile Dieve 07/09,153377,3,9,
VuileDieve,Vuile Dieve 08/09,153403,1,9,
VuileDieve,Vuile Dieve 09/09,153394,1,9,
vakantie,De eerste groep kinderen naar het Vacantie Kinderhuis,787,27,28,
vakantie,10-jarig bestaan Bio-vacantie oord,2109,20,28,
vakantie,Vakantie 1947,549,34,28,
vakantie,Warm vakantieweer in de hoofdstad,1731,33,28,
vakantie,Vakantiebezigheden voor kinderen,2025,28,28,
vakantie,450 vluchtelingen kinderen op vakantie in ons land,11718,13,28,
vakantie,Vakantie voor nierpatiënten,117118,10,28,
vakantie,"Wonderland"; vakantie-dorado voor de schooljeugd,151607,10,28,
vakantie,Vakantieattracties voor de jeugd in Wonderland,151879,12,28,
vakantie,Amsterdammers met vakantie,2305,17,28,
vakantie,Vakantieweek voor jeugdige gehandicapten op de "Henry Dunant",31893,13,28,
vakantie,Hondenkennels voor honden in vakantietijd,94841,6,28,
vakantie,Werklozen demonstratie,13515,18,28,
vakantie,Nederland met vakantie,630633,3,28,
vakantie,Jeugdland in Ahoy-hallen,630657,3,28,
vakantie,Vakantie 1964,630680,4,28,
vakantie,Kampeer-tentoonstelling,630703,5,28,
vakantie,Vakantietijd,630726,4,28,
vakantie,Mijnwerkers met vakantie,630741,4,28,
vakantie,Verregende vakantie tekenfilm ''De Zuidvaarders'',630752,4,28,
vakantie,Amsterdammers met vakantie,630763,5,28,
vakantie,Vakantietrek naar het water,630774,2,28,
vakantie,Zomer 1969,630813,5,28,
vakantie,Vakantiespelen voor de schooljeugd,630825,5,28,
vakantie,Zomer valt weer echt in het water,630851,4,28,
vakantie,20ste vakantie kinderweek,630875,5,28,
vakantie,ANWB-instructie voor caravanrijders,650525,1,28,
vakantie,Kamperen,652420,1,28,
oorlog,Venlo,125921,18,5,
oorlog,Venlo,125959,14,5,
oorlog,''Blijft er af'' een waarschuwing tegen landmijnen,634345,4,5,
oorlog,De mijnendienst weer in Den Helder,651239,1,5,
oorlog,Laatste veegdag van de Nederlandse mijnenvegers,651709,1,5,
AERK,Angst en ellende in het rijk van Kok 01/23,609367,3,23,
AERK,Angst en ellende in het rijk van Kok 02/23,609334,1,23,
AERK,Angst en ellende in het rijk van Kok 03/23,609315,1,23,
AERK,Angst en ellende in het rijk van Kok 04/23,609455,2,23,
AERK,Angst en ellende in het rijk van Kok 05/23,609426,1,23,
AERK,Angst en ellende in het rijk van Kok 06/23,609452,1,23,
AERK,Angst en ellende in het rijk van Kok 07/23,609500,3,23,
AERK,Angst en ellende in het rijk van Kok 08/23,609549,3,23,
AERK,Angst en ellende in het rijk van Kok 09/23,609527,3,23,
AERK,Angst en ellende in het rijk van Kok 10/23,609574,2,23,
AERK,Angst en ellende in het rijk van Kok 11/23,609584,1,23,
AERK,Angst en ellende in het rijk van Kok 12/23,609603,3,23,
AERK,Angst en ellende in het rijk van Kok 13/23,164327,0,23,
AERK,Angst en ellende in het rijk van Kok 15/23,609660,2,23,
AERK,Angst en ellende in het rijk van Kok 16/23,610739,0,23,
AERK,Angst en ellende in het rijk van Kok 17/23,610761,1,23,
AERK,Angst en ellende in het rijk van Kok 18/23,610772,2,23,
AERK,Angst en ellende in het rijk van Kok 22/23,164380,1,23,
AERK,Angst en ellende in het rijk van Kok 14/23,610972,0,23,
AERK,Angst en ellende in het rijk van Kok 19/23,610994,4,23,
AERK,Angst en ellende in het rijk van Kok 20/23,611016,4,23,
AERK,Angst en ellende in het rijk van Kok 21/23,611038,1,23,
AERK,Angst en ellende in het rijk van Kok 23/23,611048,6,23,
Snaren,Snaren 01/21,136136,4,20,
Snaren,Snaren 21/21,136428,0,20,
Snaren,Snaren 20/21,136409,3,20,
Snaren,Snaren 18/21,136383,3,20,
Snaren,Snaren 17/21,136376,2,20,
Snaren,Snaren 16/21,136369,1,20,
Snaren,Snaren 15/21,136362,0,20,
Snaren,Snaren 14/21,136355,2,20,
Snaren,Snaren 13/21,136322,0,20,
Snaren,Snaren 12/21,136314,1,20,
Snaren,Snaren 11/21,136307,3,20,
Snaren,Snaren 10/21,136300,2,20,
Snaren,Snaren 09/21,136293,0,20,
Snaren,Snaren 08/21,136274,2,20,
Snaren,Snaren 07/21,136265,0,20,
Snaren,Snaren 06/21,136229,0,20,
Snaren,Snaren 05/21,136198,0,20,
Snaren,Snaren 04/21,136189,3,20,
Snaren,Snaren 03/21,136168,2,20,
Snaren,Snaren 02/21,136147,2,20,
Judith,Judith 01/14,182740,4,14,
Judith,Judith 04/14,182806,2,14,
Judith,Judith 02/14,182771,1,14,
Judith,Judith 03/14,182764,1,14,
Judith,Judith 05/14,182854,3,14,
Judith,Judith 06/14,182831,2,14,
Judith,Judith 07/14,182877,3,14,
Judith,Judith 08/14,182886,3,14,
Judith,Judith 09/14,182922,3,14,
Judith,Judith 10/14,183009,4,14,
Judith,Judith 11/14,182998,3,14,
Judith,Judith 12/14,183017,4,14,
Judith,Judith 14/14,182944,1,14,
Judith,Judith 13/14,183143,3,14,
Offertorium,,,,0,
Stalker,,,,0,
Licht/Rijnders,Licht 01/18,608691,4,18,
Licht/Rijnders,Licht 05/18,608764,2,18,
Licht/Rijnders,Licht 06/18,608783,2,18,
Licht/Rijnders,Licht 02/18,608667,3,18,
Licht/Rijnders,Licht 03/18,608728,1,18,
Licht/Rijnders,Licht 04/18,608721,1,18,
Licht/Rijnders,Licht 07/18,608827,5,18,
Licht/Rijnders,Licht 08/18,608808,5,18,
Licht/Rijnders,Licht 09/18,608873,3,18,
Licht/Rijnders,Licht 10/18,608851,3,18,
Licht/Rijnders,Licht 11/18,609084,3,18,
Licht/Rijnders,Licht 12/18,608942,2,18,
Licht/Rijnders,Licht 13/18,608902,2,18,
Licht/Rijnders,Licht 14/18,608922,3,18,
Licht/Rijnders,Licht 15/18,609062,5,18,
Licht/Rijnders,Licht 16/18,609132,3,18,
Licht/Rijnders,Licht 17/18,609156,5,18,
Licht/Rijnders,Licht 18/18,609111,4,18,
Offertrium/Rijnders,,,,0,
Offertorium/Rijnders,Offertorium 01/19,181613,4,19,
Offertorium/Rijnders,Offertorium 19/19,182201,3,19,
Offertorium/Rijnders,Offertorium 17/19,182182,2,19,
Offertorium/Rijnders,Offertorium 18/19,182155,3,19,
Offertorium/Rijnders,Offertorium 16/19,182102,3,19,
Offertorium/Rijnders,Offertorium 15/19,182095,1,19,
Offertorium/Rijnders,Offertorium 13/19,182017,2,19,
Offertorium/Rijnders,Offertorium 12/19,182009,2,19,
Offertorium/Rijnders,Offertorium 14/19,181980,1,19,
Offertorium/Rijnders,Offertorium 09/19,181928,3,19,
Offertorium/Rijnders,Offertorium 10/19,181921,0,19,
Offertorium/Rijnders,Offertorium 07/19,181830,1,19,
Offertorium/Rijnders,Offertorium 08/19,181821,3,19,
Offertorium/Rijnders,Offertorium 06/19,181770,0,19,
Offertorium/Rijnders,Offertorium 05/19,181748,2,19,
Offertorium/Rijnders,Offertorium 04/19,181739,0,19,
Offertorium/Rijnders,Offertorium 11/19,182228,1,19,
Offertorium/Rijnders,Offertorium 03/19,181717,0,19,
Offertorium/Rijnders,Offertorium 02/19,181608,3,19,
Stalker/Rijnders,Stalker 02/16,183189,2,16,
Stalker/Rijnders,Stalker 03/16,183223,1,16,
Stalker/Rijnders,Stalker 04/16,183246,1,16,
Stalker/Rijnders,Stalker 05/16,183267,1,16,
Stalker/Rijnders,Stalker 07/16,183292,2,16,
Stalker/Rijnders,Stalker 06/16,183300,3,16,
Stalker/Rijnders,Stalker 08/16,183345,4,16,
Stalker/Rijnders,Stalker 09/16,601167,2,16,
Stalker/Rijnders,Stalker 10/16,601189,2,16,
Stalker/Rijnders,Stalker 11/16,601251,3,16,
Stalker/Rijnders,Stalker 12/16,601225,1,16,
Stalker/Rijnders,Stalker 13/16,601313,3,16,
Stalker/Rijnders,Stalker 14/16,601281,2,16,
Stalker/Rijnders,Stalker 15/16,601340,3,16,
Stalker/Rijnders,Stalker 16/16,601376,5,16,
Stalker/Rijnders,Stalker 01/16,183165,4,16,
Bacchanten/SimonsKoek,Bacchanten 02/38,137707,4,37,
Bacchanten/SimonsKoek,Bacchanten 03/38,137722,4,37,
Bacchanten/SimonsKoek,Bacchanten 04/38,137763,4,37,
Bacchanten/SimonsKoek,Bacchanten 05/38,137794,3,37,
Bacchanten/SimonsKoek,Bacchanten 06/38,137801,6,37,
Bacchanten/SimonsKoek,Bacchanten 07/38,137808,2,37,
Bacchanten/SimonsKoek,Bacchanten 08/38,137815,2,37,
Bacchanten/SimonsKoek,Bacchanten 09/38,137827,3,37,
Bacchanten/SimonsKoek,Bacchanten 10/38,137824,3,37,
Bacchanten/SimonsKoek,Bacchanten 11/38,137841,5,37,
Bacchanten/SimonsKoek,Bacchanten 12/38,137852,3,37,
Bacchanten/SimonsKoek,Bacchanten 13/38,137862,4,37,
Bacchanten/SimonsKoek,Bacchanten 14/38,137865,4,37,
Bacchanten/SimonsKoek,Bacchanten 15/38,137878,4,37,
Bacchanten/SimonsKoek,Bacchanten 16/38,137890,5,37,
Bacchanten/SimonsKoek,Bacchanten 17/38,137545,3,37,
Bacchanten/SimonsKoek,Bacchanten 18/38,137552,2,37,
Bacchanten/SimonsKoek,Bacchanten 19/38,137559,4,37,
Bacchanten/SimonsKoek,Bacchanten 20/38,137566,4,37,
Bacchanten/SimonsKoek,Bacchanten 21/38,137575,3,37,
Bacchanten/SimonsKoek,Bacchanten 22/38,137594,4,37,
Bacchanten/SimonsKoek,Bacchanten 23/38,137602,5,37,
Bacchanten/SimonsKoek,Bacchanten 24/38,137609,2,37,
Bacchanten/SimonsKoek,Bacchanten 25/38,137615,2,37,
Bacchanten/SimonsKoek,Bacchanten 26/38,137638,2,37,
Bacchanten/SimonsKoek,Bacchanten 27/38,137645,3,37,
Bacchanten/SimonsKoek,Bacchanten 28/38,137652,6,37,
Bacchanten/SimonsKoek,Bacchanten 29/38,137659,2,37,
Bacchanten/SimonsKoek,Bacchanten 30/38,137666,5,37,
Bacchanten/SimonsKoek,Bacchanten 32/38,137680,2,37,
Bacchanten/SimonsKoek,Bacchanten 33/38,137690,1,37,
Bacchanten/SimonsKoek,Bacchanten 34/38,137699,1,37,
Bacchanten/SimonsKoek,Bacchanten 35/38,137715,3,37,
Bacchanten/SimonsKoek,Bacchanten 36/38,137738,2,37,
Bacchanten/SimonsKoek,Bacchanten 37/38,137770,3,37,
Bacchanten/SimonsKoek,Bacchanten 38/38,137790,3,37,
Bacchanten/SimonsKoek,Bacchanten 31/38,137673,3,37,
Bacchanten,Bacchanten 02/38,137707,4,37,
Bacchanten,Bacchanten 03/38,137722,4,37,
Bacchanten,Bacchanten 04/38,137763,4,37,
Bacchanten,Bacchanten 05/38,137794,3,37,
Bacchanten,Bacchanten 06/38,137801,6,37,
Bacchanten,Bacchanten 07/38,137808,2,37,
Bacchanten,Bacchanten 08/38,137815,2,37,
Bacchanten,Bacchanten 09/38,137827,3,37,
Bacchanten,Bacchanten 10/38,137824,3,37,
Bacchanten,Bacchanten 11/38,137841,5,37,
Bacchanten,Bacchanten 12/38,137852,3,37,
Bacchanten,Bacchanten 13/38,137862,4,37,
Bacchanten,Bacchanten 14/38,137865,4,37,
Bacchanten,Bacchanten 15/38,137878,4,37,
Bacchanten,Bacchanten 16/38,137890,5,37,
Bacchanten,Bacchanten 17/38,137545,3,37,
Bacchanten,Bacchanten 18/38,137552,2,37,
Bacchanten,Bacchanten 19/38,137559,4,37,
Bacchanten,Bacchanten 20/38,137566,4,37,
Bacchanten,Bacchanten 21/38,137575,3,37,
Bacchanten,Bacchanten 22/38,137594,4,37,
Bacchanten,Bacchanten 23/38,137602,5,37,
Bacchanten,Bacchanten 24/38,137609,2,37,
Bacchanten,Bacchanten 25/38,137615,2,37,
Bacchanten,Bacchanten 26/38,137638,2,37,
Bacchanten,Bacchanten 27/38,137645,3,37,
Bacchanten,Bacchanten 28/38,137652,6,37,
Bacchanten,Bacchanten 29/38,137659,2,37,
Bacchanten,Bacchanten 30/38,137666,5,37,
Bacchanten,Bacchanten 31/38,137673,3,37,
Bacchanten,Bacchanten 32/38,137680,2,37,
Bacchanten,Bacchanten 33/38,137690,1,37,
Bacchanten,Bacchanten 34/38,137699,1,37,
Bacchanten,Bacchanten 35/38,137715,3,37,
Bacchanten,Bacchanten 36/38,137738,2,37,
Bacchanten,Bacchanten 37/38,137770,3,37,
Bacchanten,Bacchanten 38/38,137790,3,37,
BacchantenBacchanten/SimonsKoek,,,,0,
bacc,,,,0,
hobby's en verzamelingen,Mozaïeken van sigarenbandjes,611937,6,29,
hobby's en verzamelingen,Een wonderlijke hobby,611962,7,29,
hobby's en verzamelingen,Hobby van een luchtmiljonair,611989,6,29,
hobby's en verzamelingen,Raketten; gevaarlijk speelgoed,612014,8,29,
hobby's en verzamelingen,Trammetjes als hobby,612041,8,29,
hobby's en verzamelingen,Een eeuw machineschrijven,612245,6,29,
hobby's en verzamelingen,De beurs kreatief 1978,615032,3,29,
hobby's en verzamelingen,Spelen met verf,615060,2,29,
hobby's en verzamelingen,Reportage over kantklossen,615093,6,29,
hobby's en verzamelingen,De beurs kreatief 1978,615157,3,29,
hobby's en verzamelingen,Oisterwijker bouwt miniaturen in flessen,615191,5,29,
hobby's en verzamelingen,Emailleren; een kunst op zichzelf,615134,2,29,
hobby's en verzamelingen,Een ongewone hobby: bielist,615218,3,29,
hobby's en verzamelingen,Wat doet u in uw vrije tijd? Nederlandse modelbouwersclub houdt een tentoonstelling,615242,3,29,
hobby's en verzamelingen,Zeelst heeft een eigen spoorlijn,615268,4,29,
hobby's en verzamelingen,Wedstrijd van vliegtuigmodellen,615283,4,29,
hobby's en verzamelingen,Unieke kevercollectie,615308,2,29,
hobby's en verzamelingen,Postzegelbeurs,615363,3,29,
hobby's en verzamelingen,Ruildag voor verzamelaars,615387,4,29,
hobby's en verzamelingen,Nationale ruilbeurs op de dag der verzamelaars,615411,3,29,
hobby's en verzamelingen,Tentoonstelling collectie spaarpotten,615437,4,29,
hobby's en verzamelingen,Schrijfmachine-collectie,615463,7,29,
hobby's en verzamelingen,Honderden antieke gereedschappen in unieke verzameling,615490,6,29,
hobby's en verzamelingen,Het grootste klokhuis van ons land,615514,1,29,
hobby's en verzamelingen,Unieke verzameling schrijf-artikelen,615538,3,29,
hobby's en verzamelingen,Ruilbeurs voor amateurgeologen,615564,2,29,
hobby's en verzamelingen,Nationale ruilbeurs voor verzamelaars in Amsterdam,615588,5,29,
hobby's en verzamelingen,Amateur bouwt eigen vliegtuig,615600,5,29,
hobby's en verzamelingen,Limburgse hobbies,615612,4,29,
Vondelpark,Beelden in Vondelpark,613521,7,16,
Vondelpark,Estafette in het Vondelpark,613558,2,16,
Vondelpark,Miniatuur autoracebaan in het Vondelpark,613598,4,16,
Vondelpark,Jaarlijkse Vondelpark estafette,613631,2,16,
Vondelpark,Fashion week 1951,613745,7,16,
Vondelpark,Eendjes voeren in het Vondelpark,613719,5,16,
Vondelpark,Vondelpark estafette,613689,2,16,
Vondelpark,Estafette in het Vondelpark,613662,2,16,
Vondelpark,Hondenreunie in het Vondelpark,613779,4,16,
Vondelpark,Vondelparkestafette,614718,3,16,
Vondelpark,Korte baan draverijen in het Vondelpark,614738,6,16,
Vondelpark,Demonstratie van Oudhollandse klederdrachten,614807,6,16,
Vondelpark,Concours d'elegance,614834,5,16,
Vondelpark,Amsterdam opent de Vondelbrug,614858,6,16,
Vondelpark,Tripletfiets,614949,5,16,
Vondelpark,Wielerwedstrijden in het Vondelpark,614977,6,16,
wedstrijd,Wedloop voor kelners en serveersters,616171,5,113,
wedstrijd,Rookwedstrijd,616225,5,113,
wedstrijd,Rookwedstrijd,616251,6,113,
wedstrijd,Brandweerwedstrijden,616277,3,113,
wedstrijd,Spuitbalwedstrijd in Maassluis,616306,3,113,
wedstrijd,Best verzorgde hond,616483,5,113,
wedstrijd,Originele strandwedstrijd,616507,7,113,
wedstrijd,Hard-schreeuw wedstrijd,616531,6,113,
wedstrijd,Nederlandse zege bij motorvoetbalwedstrijd Dordrecht-Leverkusen,616585,3,113,
wedstrijd,Finale van Nederlandse competitie skyball: een uit Australië overgewaaid spel,616609,0,113,
wedstrijd,Wedstrijd voor antieke auto's,616633,7,113,
wedstrijd,Met palet en camera: foto-; teken-; en schilderwedstrijd voor militairen,616659,1,113,
wedstrijd,Wedstrijd vorkheftrucks,616693,5,113,
wedstrijd,Nationale wedstrijd machineschrijven,616717,7,113,
wedstrijd,Hanenkraai-wedstrijd,616741,7,113,
wedstrijd,Wedstrijd voor politie-honden in Den Haag,616765,5,113,
wedstrijd,Grimeer congres,616791,2,113,
wedstrijd,Rally voor toerwagens naar Arnhem,616818,7,113,
wedstrijd,Wedstrijden met modelvliegtuigen op het Binnenhof,616842,4,113,
wedstrijd,Miniatuur watervliegtuigen,616869,4,113,
wedstrijd,Opa Klijzing; wereldkampioen pijproken,616894,6,113,
wedstrijd,Zandbouwwedstrijd,616910,3,113,
wedstrijd,Koningsvogelschieten in Beesel,616963,4,113,
wedstrijd,Windhondenrennen om het lange baan kampioenschap,616990,7,113,
wedstrijd,Wereldrecord paalzitten,617063,2,113,
wedstrijd,Wielerwedstrijd op hometrainers,617112,1,113,
wedstrijd,Auto slalom op skelterbaan,617139,6,113,
wedstrijd,''Zwaargewicht'' wedstrijd,617165,6,113,
wedstrijd,Voetbalwedstrijd honderd km,617177,2,113,
wedstrijd,Nationale wedstrijd grimeren,617191,6,113,
wedstrijd,Wedstrijd straten maken,617326,3,113,
wedstrijd,Wedstrijd met lijnbestuurde modelvliegtuigen voor selectie WK,617350,6,113,
wedstrijd,Zeepkistenrace in Amersfoort,617412,5,113,
wedstrijd,Pushball te paard,617437,2,113,
wedstrijd,Concours in welsprekendheid voor standwerkers,617461,7,113,
wedstrijd,Nationale wedstrijd gekleed zwemmen,617485,7,113,
wedstrijd,Unieke wedstrijd pieremegoggels,617497,5,113,
wedstrijd,WK voor modelspeedboten,617509,1,113,
wedstrijd,60 sinterklazen,617520,4,113,
wedstrijd,Auto-voetbal,617543,5,113,
wedstrijd,Speedway-races,617569,6,113,
wedstrijd,Gekostumeerde rugby voetbalvertoning,617642,2,113,
wedstrijd,Struisvogelrennen,617669,7,113,
wedstrijd,Grote asfalt tekenwedstrijd voor de jeugd van de Jordaan,617681,3,113,
wedstrijd,Zandbouwwedstrijd,617692,2,113,
wedstrijd,Wereldkampioenen op hometrainer,617733,2,113,
wedstrijd,Neussie pinda; het nieuwste spel voor de jeugd,617802,6,113,
wedstrijd,Amsterdammers verven hun straat op,617826,7,113,
wedstrijd,Internationale autotentoonstelling in de RAI,617854,7,113,
wedstrijd,Tonnenwedstrijd,617866,3,113,
wedstrijd,Heidekoningin ter schapenmarkt in Ede,617879,5,113,
wedstrijd,Hondenwedstrijd,617907,4,113,
wedstrijd,Wedstrijd best verzorgde hond,617917,3,113,
wedstrijd,Lustrumfeesten van de Amsterdamse studenten; wedstrijden voor bestelfietsen; pierementfeest,617963,7,113,
wedstrijd,Brigitte Bardot-concours,617973,6,113,
wedstrijd,Nationaal concours dames- en herenkappers,618047,6,113,
wedstrijd,Poppen kapwedstrijd,618084,5,113,
wedstrijd,Kunstfietsen en fietspolo,618094,5,113,
wedstrijd,Stockcar-races in de regen,618109,3,113,
wedstrijd,Internationale wedstrijden kleiduivenschieten,618161,5,113,
wedstrijd,Eerste boemerang wedstrijden,618202,7,113,
wedstrijd,Gordon Bennettwedstrijden,618233,5,113,
wedstrijd,Hondenvoetbal,618242,4,113,
wedstrijd,Nationale kampioenschappen bloemschikken,618395,6,113,
wedstrijd,Sprietloopwedstrijden,620626,4,113,
wedstrijd,Negende eeuwfeest van Winsum,620654,6,113,
wedstrijd,Internationale race voor bak- en transportfietsen,79569,14,113,
wedstrijd,Simultaan schaken,620707,3,113,
wedstrijd,Het visseizoen weer begonnen,620730,5,113,
wedstrijd,Nationale baarswedstrijd in het Noordhollands Kanaal,620753,3,113,
wedstrijd,Wedstrijden om het Amsterdamse kampioenschap gewichtheffen,620764,6,113,
wedstrijd,Drumband concours voor de jeugd,620971,4,113,
wedstrijd,Hardrijden op de schaats voor dames,620994,4,113,
wedstrijd,Schoolfeest der Haagse schoolverenigingen,621015,2,113,
wedstrijd,Internationaal toernooi handboogschieten,621028,1,113,
wedstrijd,Waterschansspringen,621039,3,113,
wedstrijd,Titelstrijd driebanden biljarten,621064,7,113,
wedstrijd,Engeland trekt aan langste eind en wint wereldkampioenschap touwtrekken,621072,4,113,
wedstrijd,Schietwedstrijden van het Landstorm Korps Limburgse Jagers,621116,4,113,
wedstrijd,Jeugdige biljarters,621124,1,113,
wedstrijd,Parachutespringen,621199,4,113,
wedstrijd,Grand Prix waterski-race op het Veluwemeer,621251,2,113,
wedstrijd,Hobie-cat catamaran-wedstrijden: zonder wind een grote drijfpartij,621275,4,113,
wedstrijd,Schaak simultaan seance,621300,5,113,
wedstrijd,Motorcross in St. Anthonis,621327,7,113,
wedstrijd,Olympisch springruiterfestival,621357,6,113,
wedstrijd,Tafeltennisdemonstraties voor militairen,621380,2,113,
wedstrijd,Studenten organiseerden steptour van Leiden naar Utrecht,621403,3,113,
wedstrijd,Hard-arren en ski-jöring,621414,5,113,
wedstrijd,Race van oude stoomautomobilen,621427,5,113,
wedstrijd,Nationale turnkampioenschappen voor heren,621464,1,113,
wedstrijd,Nederlandse kampioenschappen polsstokverspringen,621487,6,113,
wedstrijd,Wedstrijd in het bomen,621498,2,113,
wedstrijd,Steenworp wedstrijd,621506,3,113,
wedstrijd,Keizer bolling met de krulbol,621579,4,113,
wedstrijd,''Skutsjessillen'' bij Grouw,621602,3,113,
wedstrijd,Het traditionele skûtsjesilen,27829,25,113,
wedstrijd,Het proces van kaas maken en het 20e nationaal kaaskeur-concours,621644,4,113,
wedstrijd,Spannende skelterraces,621669,5,113,
wedstrijd,3 uren powerboatrace op nieuw circuit,621680,6,113,
wedstrijd,Wedstrijd in schoonrijden,621691,6,113,
wedstrijd,Boeiende race in Formule 2000 trekt 45.000 toeschouwers,648701,1,113,
wedstrijd,Kookwedstrijden,649593,1,113,
wedstrijd,Oude auto's Amsterdam-Parijs,650553,1,113,
wedstrijd,Eerste internationale skelterraces in Bodegraven,651141,0,113,
wedstrijd,Kanorace op onstuimige Noordzee,651585,0,113,
wedstrijd,Langeafstandszwemwedstrijd in de Westerschelde,651306,1,113,
wedstrijd,Sportwagenraces,651813,1,113,
wedstrijd,Opbloei van de duivensport,654049,1,113,
wedstrijd,Zwemwedstrijden,654607,0,113,
wedstrijd,Eerste kennismaking snowmobiel races,656561,0,113,
wedstrijd,Voetbalwedstrijd PSV - Velocitas,656848,1,113,
wedstrijd,Rugbywedstrijd,656890,1,113,
curiosa,Wedloop voor kelners en serveersters,616171,5,134,
curiosa,Rookwedstrijd,616225,5,134,
curiosa,Rookwedstrijd,616251,6,134,
curiosa,Brandweerwedstrijden,616277,3,134,
curiosa,Spuitbalwedstrijd in Maassluis,616306,3,134,
curiosa,Best verzorgde hond,616483,5,134,
curiosa,Originele strandwedstrijd,616507,7,134,
curiosa,Hard-schreeuw wedstrijd,616531,6,134,
curiosa,Nederlandse zege bij motorvoetbalwedstrijd Dordrecht-Leverkusen,616585,3,134,
curiosa,Finale van Nederlandse competitie skyball: een uit Australië overgewaaid spel,616609,0,134,
curiosa,Wedstrijd voor antieke auto's,616633,7,134,
curiosa,Met palet en camera: foto-; teken-; en schilderwedstrijd voor militairen,616659,1,134,
curiosa,Wedstrijd vorkheftrucks,616693,5,134,
curiosa,Nationale wedstrijd machineschrijven,616717,7,134,
curiosa,Hanenkraai-wedstrijd,616741,7,134,
curiosa,Wedstrijd voor politie-honden in Den Haag,616765,5,134,
curiosa,Grimeer congres,616791,2,134,
curiosa,Rally voor toerwagens naar Arnhem,616818,7,134,
curiosa,Wedstrijden met modelvliegtuigen op het Binnenhof,616842,4,134,
